id,price,barcode,category,description,edition,image,isbn,pages,publisher,rating,releasedate,summary,title
97002,12,15271449,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,94,Ravette Pub.,2.30246015125886,01/01/2009,,Garfield in his third colour collection
97003,48,15292272,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,288,Ravette,0.515936939045787,01/01/2000,,Garfield gooooooal!
97004,63,15593335,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,425,Ravette,0.970216856803745,01/01/2010,,Garfield :whatever!
97005,9,15783818,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,142,Ravette,4.95334818260744,01/01/2011,,Garfield wassup?
97007,13,16158646,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,9.78E+12,164,Ravette Pub.,0.887774494476616,01/01/2012,,Garfield :going for gold
97518,33,10385898,Graphic novels.,,1,,1560970480,322,Fantagraphics,0.406546753365546,01/01/1997,,The adventures of Junior & tragic tales about other losers.
97529,32,10761560,Graphic novels.,,1,,1840230584,400,Titan,2.54626034293324,01/01/1999,,Simpsons comics big bonanza.
97530,41,10761570,Graphic novels.,,1,,1840230754,248,Titan,0.265072635374963,01/01/1999,,The Invisibles : counting to none
97532,40,10761576,Graphic novels.,,1,,1840230940,257,Titan,3.91700112493709,01/01/1998,,DC one million
97533,76,10761578,Graphic novels.,,1,,1840230967,425,Titan,4.21040113084018,01/01/1999,,Damnation's flame
97534,5,10761580,Graphic novels.,,1,,1840231017,88,Titan,3.3254611864686,01/01/1999,,The dark side
97535,91,10761594,Graphic novels.,,1,,1840231270,163,Titan,3.46270296722651,01/01/2001,,Hell and back
97536,60,10761608,Graphic novels.,,1,,1840231688,373,Titan,4.53322738874704,01/01/1999,,Chasing dogma
97538,57,10761624,Graphic novels.,,1,,1840231971,170,Titan,2.41184608312324,01/01/2000,,Young justice :a league of their own
97539,76,10761640,Graphic novels.,,1,,1840232439,458,Titan,4.47518270928413,01/01/2000,,Brutality crew
97540,86,10761641,Graphic novels.,,1,,1840232447,175,Titan,3.33272748859599,01/01/2000,,Tougher than the rest
97584,36,11630072,Graphic novels.,,1,,1560971207,240,Fantagraphics,4.29469413589686,01/01/1997,,Wigwam bam.
97585,36,11630073,Graphic novels.,,1,,1560971525,333,Fantagraphics,1.95533203659579,01/01/1994,,Poison river
97587,5,11630076,Graphic novels.,,1,,1560971835,207,Fantagraphics,3.68888741126284,01/01/1997,,Pussey!.
97588,99,11630078,Graphic novels.,,1,,1560972564,329,Fantagraphics,1.56812648056075,01/01/1996,,Chester Square
97589,65,11630080,Graphic novels.,,1,,1560972599,139,Fantagraphics,3.9913424057886,01/01/1997,,Luba conquers the world
97590,81,11630084,Graphic novels.,,1,,1560972807,31,Fantagraphics,4.73935399670154,01/01/1998,,Ghost world.
97592,15,11630089,Graphic novels.,,1,,1560973013,468,Fantagraphics,0.609858047682792,01/01/1997,,Suckle :the status of Basil.
97593,37,11631111,Graphic novels.,,1,,1840237597,457,DC Comics,3.81965938024223,01/01/2003,,Green Arrow :sounds of violence
97598,30,12029320,Graphic novels.,,1,,1852867140,290,Titan,0.97257488174364,01/01/1996,,Superman :Bizarro's world
97599,59,12029331,Graphic novels.,,1,,1852867337,246,Titan,4.390545389615,01/01/1996,,Aliens :stronghold
97603,81,12029348,Graphic novels.,,1,,1852867868,109,Titan,2.67528425203636,01/01/1997,,Preacher : until the end of the world
97604,0,12029349,Graphic novels.,,1,,1852867876,163,Titan,2.4344324786216,01/01/1997,,Hitman
97606,75,12029356,Graphic novels.,,1,,1852868082,285,Titan,3.40578550240025,01/01/1997,,Night lights
97607,94,12029363,Graphic novels.,,1,,1852868309,204,Titan,0.704799531958997,01/01/1997,,Spawn :revelation.
96926,41,15297264,"Gardening / Comic books, strips, etc.",,1,,9.78E+12,232,Summersdale,1.26736206235364,01/01/2009,,Fred Basset for gardeners
96936,75,5658750,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841610887,455,Ravette,2.35295260790735,01/01/2001,,Garfield classic collections
96939,71,6745386,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841611441,53,Ravette,3.97709978977218,01/01/2002,,Out for the couch
96942,28,7726062,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1853049905,407,Ravette,1.0042546922341,01/01/1998,,Shove at first sight.
96943,12,7726063,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1853049913,196,Ravette,1.2746750516817,01/01/1998,,To eat or not to eat? :(that is a silly question!)
96944,7,10768359,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841610380,386,Ravette,0.652116180863231,01/01/2001,,Bon appetit
96945,33,10768362,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841610429,114,Ravette,0.694495504721999,01/01/2001,,Garfield treasury 2
95886,2,13264952,"English wit and humor, Pictorial.",,1,,9.78E+12,94,Methuen,3.65858747856691,01/01/2005,,Thelwell's riding academy
97125,70,13121220,Girls / Periodicals.,,1,,,201,Pedigree,0.161755981389433,01/01/2004,,Disney Channel.
96947,12,10768392,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841610976,25,Ravette,4.31263988139108,01/01/2002,,Fun in the sun
96948,72,10768393,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841610984,26,Ravette,1.51894218055531,01/01/2002,,Eat my dust
96949,14,10768411,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841611425,145,Ravette,4.71837769960985,01/01/2002,,Garfield treasury 3
96950,27,10768412,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,184161145X,494,Ravette,4.9096558871679,01/01/2002,,Garfield little book of food n' fitness
96951,10,10768413,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841611468,483,Ravette,0.351871764287353,01/01/2002,,Garfield little book of laughs
96952,44,10768414,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841611476,436,Ravette,3.66554480511695,01/01/2002,,Garfield little book of love 'n' stuff
96953,87,10768415,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841611484,240,Ravette,3.18195614498109,01/01/2002,,Garfield little book of wit 'n' wisdom
97670,91,13033745,Graphic novels.,,1,,1904265278,93,Rebellion,1.61923382664099,01/01/2005,,"Bad company :goodbye, Krool world"
96959,45,10768439,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841611867,100,Ravette,1.01849741535261,01/01/2003,,Little book of surf'n'sun
96962,63,12030804,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1853047848,25,Ravette Books,2.15905593475327,01/01/1994,,Garfield hangs on
96963,86,12030805,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1853047856,297,Ravette Books,2.62348851887509,01/01/1994,,Garfield in training
96964,94,12030854,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1853049409,52,Ravette,2.29317246703431,01/01/1997,,Garfield the irresistible
96965,2,12030855,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1853049417,236,Ravette,2.81117211794481,01/01/1997,,Garfield the gladiator
95898,75,13454853,"English wit and humor, Pictorial.",,1,,9.78E+12,318,Methuen,1.37757862685248,01/01/2006,,If - marches on
96967,90,12932956,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841611980,144,Ravette,4.46994915604591,01/01/2004,,Garfield treasury.
96968,56,12946595,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841612065,169,Ravette,2.92883488815278,01/01/2004,,Garfield classic collection.
96970,74,12946597,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841612081,268,Ravette,0.213933752384037,01/01/2004,,Garfield lazy daze
96971,61,12946598,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,184161209X,92,Ravette,4.21921819681302,01/01/2004,,Garfield all in good taste
96972,19,12946603,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841612227,343,Ravette,3.46642166143283,01/01/2004,,Slam dunk!
96974,80,13046687,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841612251,201,Ravette,1.42892606556416,01/01/2005,,S.W.A.L.K.
96975,73,13046688,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,184161226X,289,Ravette Publishing,1.75450145499781,01/01/2004,,Gotcha!
96980,21,13343257,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,184161243X,274,Ravette,2.12500913999975,01/01/2005,,I am what I am!
96981,61,13420712,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841612464,60,Ravette,1.59068204695359,01/01/2006,,Kowabunga!
96982,91,13420713,"Garfield (Fictitious character) / Comic books, strips, etc.",,1,,1841612472,74,Ravette,1.06714133871719,01/01/2006,,Don't ask!
97014,15,12030846,"Garfield (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,1853049069,369,Ravette,3.64395132055506,01/01/1996,,Garfield let's party
97018,3,7729538,"Garland, Nicholas / Interviews.",,1,,1855071266,293,"Menzies Centre for Australian Studies, King's College London",1.30905974656343,01/01/2003,,"Lethal humour :Nick Garland, Barry Humphries and the adventures of Barry McKenzie"
97027,66,13385818,"Gautama Buddha / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,29,HarperCollins,0.976797225885093,01/01/2006,,Buddha
97028,86,10989787,"Gay men / Comic books, strips, etc.",,1,,943595681,422,Leyland,3.99582308484241,01/01/1998,,Meatmen :an anthology of gay male comics.
97032,31,16473494,"Gay men / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,200,,4.97460455400869,01/01/2014,,The lengths
97033,79,14554920,Gay men / Fiction.,,1,,9.78E+12,225,dscomics.uk,4.15875337086618,01/01/2008,,Get her!
97040,94,7710877,Genetic engineering.,,1,,743400208,309,ibooks,0.615056911483407,01/01/2000,,The science of the X-Men
97041,64,13415523,Genocide / Rwanda / Fiction.,,1,,1596431032,315,First Second,0.993101969361305,01/01/2006,,Deogratias :a tale of Rwanda
97061,91,15790705,"Germany (East) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,251,Blank Slate,1.31780930561945,01/01/2011,,Home and away
97671,67,13035293,Graphic novels.,,1,,954785703,335,The Blake Project,3.2385454303585,01/01/2004,,Climate :a cinematic novel in three parts
97672,79,13039363,Graphic novels.,,1,,571226337,461,Faber,3.28627443639562,01/01/2004,,City of glass
97673,19,13039856,Graphic novels.,,1,,9.78E+12,245,[Titan],4.12898142356426,01/01/2004,,The man of steel.
97674,77,13040046,Graphic novels.,,1,,1845760107,319,Titan,1.5565294562839,01/01/2005,,Barn burner
97676,24,13053123,Graphic novels.,,1,,1840238437,397,Titan,1.66361889103428,01/01/2005,,Casino Royale
97865,6,13660446,Graphic novels.,,1,,9.78E+12,486,Fox Atomic Comics,4.6738328691572,01/01/2007,,28 days later :the aftermath
97866,69,13678590,Graphic novels.,,1,,9.78E+12,412,Titan,4.54480436397716,01/01/2007,,Big beastly book of Bart Simpson.
97867,69,13678600,Graphic novels.,,1,,9.78E+12,498,Titan,3.48089261678979,01/01/2007,,Maggie the mechanic
97869,70,13691218,Graphic novels.,,1,,9.78E+12,11,Castlefield Gallery Publications?,0.29899941990152,01/01/2005,,"Evil genius :the adventure, the ecstasy, the agony, the supreme suspense."
97871,55,13694860,Graphic novels.,,1,,9.78E+12,209,Robinson,0.0961666624061763,01/01/2007,,The mammoth book of best war comics
97872,63,13699444,Graphic novels.,,1,,9.78E+12,50,Gollancz Manga,0.304254021029919,01/01/2007,,Fushigi Yugi.
95924,46,14100328,"English wit and humor, Pictorial.",,1,,9.78E+12,228,Penguin,1.74252740805969,01/01/2007,,St Trinian's :the cartoons
95925,18,14137193,"English wit and humor, Pictorial.",,1,,9.78E+12,490,Virgin Books,2.07935103448108,01/01/2007,,The best of Pugh
97873,72,13705037,Graphic novels.,,1,,9.78E+12,248,Titan,2.18688618391752,01/01/2007,,Smoke smoke
97874,45,13705081,Graphic novels.,,1,,9.78E+12,353,Prion,3.06033671600744,01/01/2007,,Unleash hell
97875,20,13705082,Graphic novels.,,1,,9.78E+12,220,Prion,0.317896464839578,01/01/2007,,Death or glory :12 of the best Battle Picture Library comic books ever!
97876,47,13708870,Graphic novels.,,1,,9.78E+12,16,Macmillan Tokyopop,0.473160620313138,01/01/2007,,Avalon High
97877,6,13709509,Graphic novels.,,1,,9.78E+12,445,Carlton,2.1893181395717,01/01/2007,,All guns blazing! :the 12 most action-packed Commando comic books ever!
97879,39,13730584,Graphic novels.,,1,,9.78E+12,63,Faber,1.87442592112347,01/01/2007,,Shortcomings
98070,79,14869949,Graphic novels.,,1,,9.78E+12,234,Jonathan Cape,1.86315100872889,01/01/2009,,"Bye, bye Birdie"
98071,61,14875201,Graphic novels.,,1,,9.78E+12,338,Mohawk Media,1.41923028742895,01/01/2008,,Mr. T
98072,88,14878209,Graphic novels.,,1,,9.78E+12,279,Prion,0.617672130465508,01/01/2009,,Up and at 'em! :11 of the most battle-scarred War picture library comic books ever!
98073,70,14878242,Graphic novels.,,1,,9.78E+12,308,Cinebook,2.16215043095872,01/01/2009,,Wolves' wages
98076,77,14892074,Graphic novels.,,1,,9.78E+12,207,Egmont Books,1.51539694983512,01/01/2009,,Ben 10 comic book.
98077,92,14894894,Graphic novels.,,1,,9.78E+12,73,Titan,0.921926151495427,01/01/2009,,"Vigilante :city lights, prairie justice"
98078,37,14894904,Graphic novels.,,1,,9.78E+12,338,Titan,3.83872847771272,01/01/2009,,Rest
98079,64,14895175,Graphic novels.,,1,,9.78E+12,130,Faber,1.08151276828721,01/01/2009,,Summer blonde
98151,23,15337562,Graphic novels.,,1,,9.78E+12,274,Titan,4.15501506300643,01/01/2009,,Green Arrow/Black Canary :the wedding album.
96314,3,13596504,"Fantasy comic books, strips, etc.",,1,,9.78E+12,233,Titan,3.94509328529239,01/01/2007,,Evensong
96316,84,13678599,"Fantasy comic books, strips, etc.",,1,,9.78E+12,248,[Titan],1.80612820666283,01/01/2007,,Thunderbolt Jaxon.
96726,65,13289922,"Flintstones (Fictitious characters) / Comic books, strips, etc.",,1,,563475803,397,BBC Worldwide,4.54729997552931,01/01/2000,,The Flintstones :Sherock Stones.
96728,70,15609457,Flip books.,,1,,9.78E+12,458,Old Street Pub.,0.0823680474422872,01/01/2010,,They think it's all over ... :the classic flick book of England's 1966 World Cup winning goal.
97141,5,12029395,"Godzilla (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,1852869291,183,Titan Books,1.29446936305612,01/01/1998,,Godzilla :age of monsters
97147,83,9461394,Golf / Caricatures and cartoons.,,1,,856406635,65,Blackstaff,0.712547942530364,01/01/1999,,The golfer's guide to world history :65 golfing cartoons
97268,24,14656986,Graphic novels / History and criticism.,,1,,9.78E+12,498,A. & C. Black,4.6642945962958,01/01/2008,,100 must-read graphic novels
97269,63,15830798,Graphic novels / History and criticism.,,1,,9.78E+12,480,Cassell Illustrated,3.38459393940866,01/01/2011,,1001 comics you must read before you die
97496,50,10137285,Graphic novels.,,1,,1560973293,248,Fantagraphics,4.47616967139766,01/01/2000,,Caricature
97612,64,12029409,Graphic novels.,,1,,1852869550,113,Titan,3.74977139057592,01/01/1998,,Simpsons comics on parade.
97614,60,12029423,Graphic novels.,,1,,1852869941,406,Titan,2.601158330217,01/01/1998,,Tainted love
97618,63,12269259,Graphic novels.,,1,,600594327,339,Hamlyn,1.91645651357248,01/01/1997,,Fetish
97619,48,12269260,Graphic novels.,,1,,600594335,386,Hamlyn,0.131892780773342,01/01/1997,,The pit
97844,70,13574411,Graphic novels.,,1,,9.78E+12,312,Monarch,3.64287977805361,01/01/2006,,White Devil :the life and legend of Hudson Taylor
97923,94,14235558,Graphic novels.,,1,,9.78E+12,116,Self Made Hero,0.911774241831154,01/01/2008,,Mikhail Bulgakov's The Master and Margarita :a graphic novel
97927,6,14340993,Graphic novels.,,1,,9.78E+12,282,Welcome,1.06169379781932,01/01/2001,,Come on in - the war's fine :welcome to the comedy of war & death : a story
97928,50,14407953,Graphic novels.,,1,,9.78E+12,27,Titan,0.943972549866885,01/01/2008,,Perla la Loca
97929,45,14407954,Graphic novels.,,1,,9.78E+12,109,Titan,4.95356120169163,01/01/2008,,Beyond Palomar
97930,25,14407962,Graphic novels.,,1,,9.78E+12,344,Titan,0.509672954212874,01/01/2008,,Comics extravaganza
97933,21,14458953,Graphic novels.,,1,,9.78E+12,340,Titan,4.5868523279205,01/01/2008,,Lawless :a Criminal edition
97934,79,14458959,Graphic novels.,,1,,9.78E+12,436,Titan,3.32030299352482,01/01/2008,,Simpsons comics spectacular.
97935,93,14458962,Graphic novels.,,1,,9.78E+12,183,Titan,1.86752254143357,01/01/2008,,Simpsorama
97936,23,14458963,Graphic novels.,,1,,9.78E+12,214,Titan,4.54600537661463,01/01/2008,,Strike back!
97942,37,14487518,Graphic novels.,,1,,9.78E+12,154,Faber,2.95015713432804,01/01/2008,,Jar of fools :a picture story
97947,41,14500644,Graphic novels.,,1,,9.78E+12,355,Titan,2.62162295402959,01/01/2008,,Water baby
97950,72,14503565,Graphic novels.,,1,,,144,Ruins Ltd.,0.128882939461619,01/01/2007,,Another taste of Vlad Drakul :a comic concoction!
97951,73,14508796,Graphic novels.,,1,,9.78E+12,5,Waverley Books Earranta,0.25614240206778,01/01/2008,,Robert Louis Stevenson gnothach annasach an Dr Jekyll is Mhgr Hyde
97952,67,14508797,Graphic novels.,,1,,9.78E+12,246,Waverley Books,0.330096918623894,01/01/2008,,Robert Louis Stevenson's unco case o Dr Jekyll an Mr Hyde
97953,73,14514253,Graphic novels.,,1,,9.78E+12,195,Carlton,1.90029362915084,01/01/2008,,Rumble in the jungle :the 12 best jungle-fighting commando comic books ever!
97957,52,14531402,Graphic novels.,,1,,9.78E+12,160,Titan,3.80516366334632,01/01/2008,,Year one
97958,2,14531406,Graphic novels.,,1,,9.78E+12,45,Titan,3.32716716220602,01/01/2008,,Big brilliant book of Bart Simpson
